1.5 22.00 4.14544 0.998977 -0.0388137 0.0186977
1.5 23.00 4.07235 0.998775 -0.0424178 0.0205189
1.5 24.00 3.99752 0.998544 -0.0461811 0.0224364
1.5 25.00 3.92112 0.998279 -0.050103 0.0244496
1.5 26.00 3.84332 0.997978 -0.0541797 0.026563
1.5 27.00 3.76427 0.997641 -0.058415 0.0287758
1.5 28.00 3.68413 0.997264 -0.0628045 0.0310928
1.5 29.00 3.60308 0.996836 -0.0673479 0.033513
1.5 30.00 3.52126 0.996365 -0.0720424 0.0360411
1.5 31.00 3.43885 0.995836 -0.0768891 0.0386757
1.5 32.00 3.35598 0.995253 -0.0818867 0.0414186
1.5 33.00 3.27282 0.994607 -0.087032 0.0442737
1.5 34.00 3.18950 0.993899 -0.0923248 0.0472425
1.5 35.00 3.10619 0.993114 -0.0977564 0.0503253
1.5 36.00 3.02300 0.992259 -0.103334 0.053523
1.5 37.00 2.94009 0.99132 -0.109048 0.056835
1.5 38.00 2.85757 0.990299 -0.114895 0.060268
1.5 39.00 2.77558 0.989181 -0.120876 0.0638209
1.5 40.00 2.69422 0.987971 -0.126983 0.0674926
1.5 41.00 2.61362 0.986655 -0.133214 0.0712843
1.5 42.00 2.53388 0.985228 -0.139565 0.075193
1.5 43.00 2.45509 0.983687 -0.146027 0.0792232
1.5 44.00 2.37736 0.982018 -0.152602 0.083374
1.5 45.00 2.30078 0.98022 -0.159276 0.0876398
1.5 46.00 2.22541 0.978283 -0.166046 0.092028
1.5 47.00 2.15134 0.976201 -0.172906 0.0965259
1.5 48.00 2.07863 0.973968 -0.179849 0.101139
1.5 49.00 2.00735 0.971569 -0.186868 0.105861
1.5 50.00 1.93754 0.969007 -0.193947 0.110687
1.5 51.00 1.86927 0.96626 -0.201089 0.115612
1.5 52.00 1.80257 0.963325 -0.208269 0.120639
1.5 53.00 1.73748 0.960189 -0.21549 0.125751
1.5 54.00 1.67403 0.956853 -0.222738 0.130947
1.5 55.00 1.61225 0.953295 -0.229995 0.136213
1.5 56.00 1.55214 0.949515 -0.23726 0.141547
1.5 57.00 1.49374 0.945499 -0.244507 0.14694
1.5 58.00 1.43705 0.941227 -0.251724 0.152375
1.5 59.00 1.38206 0.93671 -0.258911 0.157837
1.5 60.00 1.32879 0.931923 -0.266039 0.163322
1.5 61.00 1.27723 0.92685 -0.273099 0.168803
1.5 62.00 1.22736 0.921498 -0.280073 0.174276
1.5 63.00 1.17918 0.91584 -0.286937 0.179718
1.5 64.00 1.13267 0.909868 -0.293687 0.185102
1.5 65.00 1.08781 0.903568 -0.300301 0.190419
1.5 66.00 1.04457 0.896943 -0.306767 0.19565
1.5 67.00 1.00294 0.889964 -0.31306 0.20075
1.5 68.00 0.96287 0.882632 -0.31916 0.205718
1.5 69.00 0.92436 0.87493 -0.325047 0.210502
1.5 70.00 0.88735 0.866839 -0.330715 0.215101
1.5 71.00 0.85181 0.858372 -0.336143 0.219474
1.5 72.00 0.81772 0.849496 -0.341303 0.223585
1.5 73.00 0.78503 0.840197 -0.346191 0.227405
1.5 74.00 0.75371 0.830465 -0.350772 0.230911
1.5 75.00 0.72371 0.820315 -0.355059 0.234072
1.5 76.00 0.69500 0.809698 -0.359007 0.236835
1.5 77.00 0.66754 0.798619 -0.36263 0.239177
1.5 78.00 0.64129 0.787054 -0.365888 0.241061
1.5 79.00 0.61620 0.775024 -0.368776 0.24247
